盛宴之后	8	2	4.0
青鱼郷潇潇	8	2	4.0
枪手丹尼斯	8	2	4.0
慕容惜花	8	2	4.0
辣鸡TB号...	8	2	4.0
颗粒儿辣...	32	2	16.0
虎禁掏	8	2	4.0
哈好哈哈...	53	2	26.5
呱呱乐课	8	2	4.0
嗯呢饿了	8	2	4.0
蒂莫姆森	8	2	4.0
Uzi三件套	222	2	111.0
Sing	8	2	4.0
king	8	2	4.0
CY_呀	90	2	45.0
curiousdevotez	8	2	4.0
小小熊Ian	25	2	12.5
相约1998	43	2	21.5
相见墨相忘	7	2	3.5
雾中仙的梦	7	2	3.5
无终路谁...	7	2	3.5
我好烦	73	2	36.5
水水水水...	7	2	3.5
三步...	7	2	3.5
梦絮天音	7	2	3.5
记得	7	2	3.5
寒塘鹤影	7	2	3.5
白龙星辰	7	2	3.5
把泥埋进...	7	2	3.5
52LACUS	7	2	3.5
远山金鱼	188	2	94.0
鱼鱼大宝...	6	2	3.0
钥匙—锁芯	6	2	3.0
小昱鑫	6	2	3.0
天国门前...	6	2	3.0
苏筱丶月	6	2	3.0
飘渺骷髅头	6	2	3.0
莫宁夏离	6	2	3.0
明年秋天1	6	2	3.0
连通姨洞o	6	2	3.0
寂寞的夜...	6	2	3.0
国服第一...	6	2	3.0
格林兰吃...	29	2	14.5
粉红切开...	6	2	3.0
肥肥羊	6	2	3.0
带带老朋...	23	2	11.5
澶溿灘	49	2	24.5
heybcy	6	2	3.0
erio	6	2	3.0
ChamsonZError	6	2	3.0
binximomo	6	2	3.0
0000001啊44	6	2	3.0
戦图	5	2	2.5
有糖不给...	5	2	2.5
有点意思Q...	5	2	2.5
忧郁是种...	5	2	2.5
吟游书生丨	5	2	2.5
咦兔兔酱	40	2	20.0
一如少年...	5	2	2.5
新垣结衣...	5	2	2.5
心死怒不熄	20	2	10.0
仙境之桥	5	2	2.5
無二	5	2	2.5
万万没吃到	5	2	2.5
提筱莫	5	2	2.5
思念也好	5	2	2.5
强盛小贱	5	2	2.5
平安锅吧	20	2	10.0
梦里梦见...	5	2	2.5
漫无止境...	16	2	8.0
联邦军一...	5	2	2.5
即刻出发...	5	2	2.5
浮生若梦...	5	2	2.5
大碗红油...	5	2	2.5
大白Tu的...	5	2	2.5
吃我大吊	5	2	2.5
白刃且长...	5	2	2.5
爱你的心	5	2	2.5
爱国者	5	2	2.5
爱德蒙...	5	2	2.5
o人肉叉...	25	2	12.5
ohhift	5	2	2.5
NONE	5	2	2.5
fsy0377	5	2	2.5
eStar	5	2	2.5
Doras	5	2	2.5
Death_小孩	30	2	15.0
bns丶小黑	5	2	2.5
1厘米EQ的皇子	5	2	2.5
【橙色泰...	17	2	8.5
_苏男妖	5	2	2.5
诸葛紫夜	4	2	2.0
照	4	2	2.0
虞兮奈若...	4	2	2.0
夜空中最...	37	2	18.5
掩耳盗铃b...	4	2	2.0
哑巴湖大...	4	2	2.0
小鹿斑比	99	2	49.5
我没有益龘	4	2	2.0
吻雨也听...	55	2	27.5
屠龙VS木棍	4	2	2.0
天朝爱上...	4	2	2.0
思想出了...	4	2	2.0
是梦狸酱	4	2	2.0
十月香花	4	2	2.0
逆风快递i	4	2	2.0
敏而好学	4	2	2.0
卖菜不给...	4	2	2.0
略黑青年	4	2	2.0
萝卜爱清橘	4	2	2.0
抗压吧务...	4	2	2.0
抗吧人均...	4	2	2.0
好无趣...	4	2	2.0
法国女仆...	4	2	2.0
堕落D游侠	60	2	30.0
东海之滨	4	2	2.0
yhseht1	44	2	22.0
Vivaの	26	2	13.0
MAnalysis	4	2	2.0
l2sora	4	2	2.0
JXiMY	19	2	9.5
DrOragnial	28	2	14.0
Cuvee	20	2	10.0
Cassic	4	2	2.0
6gj1h8qp	4	2	2.0
____浅唱丶free	71	2	35.5
执念太深	3	2	1.5
颖夜_	3	2	1.5
一神平凡	3	2	1.5
一个BUG吧	3	2	1.5
小阿白	3	2	1.5
勿忘我	24	2	12.0
停留咯	3	2	1.5
十年饮冰...	3	2	1.5
上校觉得...	3	2	1.5
区区Lpl	3	2	1.5
灵魂小芭...	3	2	1.5
快乐风男...	3	2	1.5
绝世别离	3	2	1.5
九空搖愛	3	2	1.5
皇杂尸骨...	3	2	1.5
黑NM呢黑	3	2	1.5
广东有一叶	3	2	1.5
封人才是...	3	2	1.5
风雪漫千...	3	2	1.5
多远的很远	3	2	1.5
刀槍不長眼	3	2	1.5
吧花不洗...	3	2	1.5
Souler945	3	2	1.5
Satir	3	2	1.5
Ipz505	3	2	1.5
fgbt08	90	2	45.0
97潮牌店	3	2	1.5
正常人	23	2	11.5
真杨威利	2	2	1.0
在妹妹打...	2	2	1.0
月半丨月...	2	2	1.0
愿得爱人x...	2	2	1.0
御坂第10032号	24	2	12.0
心之束※负	2	2	1.0
心丶如水丶	2	2	1.0
小改改	2	2	1.0
小goku	241	2	120.5
我超级爱...	18	2	9.0
卫宫切嗣	2	2	1.0
忘川羽	13	2	6.5
天凉好个...	2	2	1.0
塔利斯卡	2	2	1.0
兽兽の私密	2	2	1.0
石尧山	2	2	1.0
神仙居买...	2	2	1.0
如果我离...	2	2	1.0
涅槃重生...	112	2	56.0
明月有明日	2	2	1.0
迷	2	2	1.0
凌物语1	23	2	11.5
空篮不进...	2	2	1.0
惊鸿過隙	2	2	1.0
菁非昔比	27	2	13.5
金比挣	2	2	1.0
杰内米亚卿	2	2	1.0
顾书白	2	2	1.0
肥宅丶	16	2	8.0
彻底无语中	2	2	1.0
草船借贱	13	2	6.5
残影小剑	2	2	1.0
哔哩哔啵...	2	2	1.0
悲画扇丶...	2	2	1.0
爱洗澡的...	2	2	1.0
zxcdxs	2	2	1.0
Troy丶战神z	28	2	14.0
lelouchm	2	2	1.0
housejdhfj	2	2	1.0
Forever丶Going	2	2	1.0
Fellovee	14	2	7.0
Dota_Ace	2	2	1.0
belong_to__me	18	2	9.0
314star	2	2	1.0
自由即奴...	1	2	0.5
真的猜不...	1	2	0.5
站在八强...	1	2	0.5
有点小酷	1	2	0.5
依灬蝴蝶	1	2	0.5
一往琴深	41	2	20.5
叶独孤寒	1	2	0.5
巡回的	215	2	107.5
枉死的殉...	1	2	0.5
特拉法加...	1	2	0.5
她爱我爱h	1	2	0.5
史狗子	1	2	0.5
诗人漫步...	45	2	22.5
剩余de心跳	1	2	0.5
浅羽佑惜	1	2	0.5
牵着蜗牛冲	1	2	0.5
暖暖的鑫...	299	2	149.5
你的笑容...	1	2	0.5
迷途咪兔	1	2	0.5
萌朦朦	1	2	0.5
落寞的暖	79	2	39.5
零之守...	50	2	25.0
冷焰叶	1	2	0.5
老江科技...	1	2	0.5
空谷白	1	2	0.5
可乐不可...	1	2	0.5
姐姐我还...	1	2	0.5
假的太真	1	2	0.5
红莉栖	13	2	6.5
够日的马...	1	2	0.5
高调的水	1	2	0.5
翻译...	1	2	0.5
弟甘良民嗲	1	2	0.5
灯封澡急	1	2	0.5
道剑剑非...	1	2	0.5
淡抹那一...	1	2	0.5
晨曦微露	14	2	7.0
爱笑的樱...	1	2	0.5
woop	1	2	0.5
wkpgamt	1	2	0.5
So丶旧言...	1	2	0.5
sky转一圈	1	2	0.5
only丶零	1	2	0.5
lssgma	1	2	0.5
Jbggghhhhhhh	1	2	0.5
happyyuki47	1	2	0.5
EDG四个圈	1	2	0.5
daid7758258	1	2	0.5
a大恩	1	2	0.5
9241121TLP	19	2	9.5
91丶开先...	24	2	12.0
_翻墙去调情	1	2	0.5
_Griles	113	2	56.5
洲际赛	0	2	0.0
找不回来啦	0	2	0.0
战队RNG	42	2	21.0
源氏孤儿	0	2	0.0
浴皇大帝...	88	2	44.0
与酒共清...	16	2	8.0
依然尹少	0	2	0.0
一生爱nat	0	2	0.0
休止符	0	2	0.0
小鸟说早...	20	2	10.0
小浣熊酸...	0	2	0.0
小菜鸡灬彡	0	2	0.0
悟空练斗气	380	2	190.0
我卓卓卓	0	2	0.0
我真可爱	0	2	0.0
我是电灯猴	22	2	11.0
素衣简简	0	2	0.0
十四号楼...	0	2	0.0
忍野惠...	0	2	0.0
清酒染风...	0	2	0.0
芊雨烟	0	2	0.0
七武四皇...	0	2	0.0
普通人	36	2	18.0
喷火娃爷爷	0	2	0.0
你够稳的	0	2	0.0
明西利	80	2	40.0
迷人乏味...	0	2	0.0
猫在一旁	21	2	10.5
六学带师	0	2	0.0
零の平贺...	0	2	0.0
盭騔斅...	28	2	14.0
蓝色上的...	0	2	0.0
苦沙弥的胃	0	2	0.0
剑舞葬月	0	2	0.0
几时画眉...	537	2	268.5
幻123	0	2	0.0
风之子Lucifer	0	2	0.0
繁城星语	0	2	0.0
发烧到天明	11	2	5.5
鄂A8888	0	2	0.0
丶倔强的...	0	2	0.0
盗版贩子1...	0	2	0.0
带头带哥	0	2	0.0
带带深海...	0	2	0.0
赤瞳村雨c	23	2	11.5
超凶	0	2	0.0
冰可乐有毒	0	2	0.0
比不过比...	0	2	0.0
暴走臭屁屁	0	2	0.0
八强自豪...	0	2	0.0
暗夜血百合	54	2	27.0
矮牟蹄	0	2	0.0
哎呀科神	0	2	0.0
ZOREVG	0	2	0.0
zhangdd5488	0	2	0.0
Zch丶春辉	0	2	0.0
yuyiiii4	31	2	15.5
xMew2	73	2	36.5
xia1231001	0	2	0.0
whazzard	42	2	21.0
Team	206	2	103.0
tagaki	0	2	0.0
s桀骜不驯v	0	2	0.0
Ssakur	0	2	0.0
shadowdarkness	0	2	0.0
sdls鈥唋	0	2	0.0
Scマ6	0	2	0.0
NWXJHM	0	2	0.0
NBA第一评论员	0	2	0.0
MaterXXH	19	2	9.5
Lukawa灬	37	2	18.5
liuyh71915	13	2	6.5
gucciwxp	0	2	0.0
Durg	0	2	0.0
crisax	0	2	0.0
chenster_1	0	2	0.0
Brothe	0	2	0.0
Badboy	0	2	0.0
adc唯美叶落	0	2	0.0
Acance	0	2	0.0
0海陵王0	15	2	7.5
唐极妍	1211	1	1211.0
Teddy丶z	1060	1	1060.0
粪话舟	632	1	632.0
彼岸丶草	550	1	550.0
九亿少女...	527	1	527.0
呦鼬you	375	1	375.0
花落无尘丶	361	1	361.0
哈哈的哦...	345	1	345.0
人造生命	337	1	337.0
一枚搬砖工	326	1	326.0
良人	325	1	325.0
莹火萧雨	316	1	316.0
你是魔鬼...	306	1	306.0
铁男的奈...	299	1	299.0
明月千里...	295	1	295.0
月魂0礼哥0	291	1	291.0
你老婆像...	287	1	287.0
biiigz	275	1	275.0
穿墙路由器	267	1	267.0
夏侯少主...	266	1	266.0
月照沟渠...	265	1	265.0
李哥不败	265	1	265.0
釜士山下i	263	1	263.0
never	263	1	263.0
田馥甄粉...	260	1	260.0
你问我我...	260	1	260.0
我叫铁科...	258	1	258.0
唯仁唯ai	247	1	247.0
7年top粉	241	1	241.0
埃罗芒阿	237	1	237.0
竹杖芒...	233	1	233.0
自己就好	230	1	230.0
小明开箱...	230	1	230.0
妮可真可...	229	1	229.0
青丘姽婳	226	1	226.0
akllooo	221	1	221.0
梨乌冬	217	1	217.0
陌若	216	1	216.0
水月犬	202	1	202.0
深秋丶	197	1	197.0
色彩切糕	197	1	197.0
sky谷雨	192	1	192.0
吹雪	182	1	182.0
WSSOWO	180	1	180.0
不穿美女...	178	1	178.0
blblliu	178	1	178.0
暮焯	177	1	177.0
何枝可依	175	1	175.0
爱与诚	168	1	168.0
ahtycy	165	1	165.0
流浪记	164	1	164.0
ig丶wxz	164	1	164.0
jisssdd6	162	1	162.0
SSYuki	156	1	156.0
小墙头我...	153	1	153.0
漠宇思	151	1	151.0
TheNot	150	1	150.0
emmc的海	150	1	150.0
白洁人伦	144	1	144.0
壹愚	143	1	143.0
哥牛啤酒	143	1	143.0
本杰明	143	1	143.0
冰岚...	136	1	136.0
心乄恋	135	1	135.0
迷糊丶小...	132	1	132.0
Selier	130	1	130.0
如_愿_	129	1	129.0
龙龙龙王	129	1	129.0
亦是行人c	128	1	128.0
你又开始...	125	1	125.0
一枪穿	122	1	122.0
怡红公子v	121	1	121.0
一念一...	121	1	121.0
胯下之辱...	121	1	121.0
畸形巨婴...	121	1	121.0
文艺小青...	120	1	120.0
志雷马丶	118	1	118.0
萨木	117	1	117.0
雾知谁念...	115	1	115.0
ZJrYu	114	1	114.0
你是我的...	113	1	113.0
放的下么丶	113	1	113.0
上善国际...	112	1	112.0
麦子不是米	112	1	112.0
RNG加油吧	112	1	112.0
安港吴彦祖	111	1	111.0
wuli上坂	111	1	111.0
你就是菜B	109	1	109.0
荒芜中等...	109	1	109.0
嗨801	108	1	108.0
成都第一...	108	1	108.0
拉文克劳	107	1	107.0
上杉绘...	106	1	106.0
金丶源皓	105	1	105.0
gedapeng95	104	1	104.0
请叫我花...	103	1	103.0
_____南宫七瑾	100	1	100.0
真主与猪...	98	1	98.0
猴赛雷198	97	1	97.0
亚洲首富...	95	1	95.0
捡灯笼造...	94	1	94.0
带舅子帅...	93	1	93.0
菜菜呀不...	93	1	93.0
今为梦重...	92	1	92.0
天梦丨晓晓	91	1	91.0
白纵天下	90	1	90.0
诺诺个	89	1	89.0
一十年	88	1	88.0
羽晓	87	1	87.0
有趣的恶...	86	1	86.0
我活在...	86	1	86.0
南垂石头	86	1	86.0
煮饭阿姨...	85	1	85.0
我不是日...	85	1	85.0
威威安	85	1	85.0
子桓	84	1	84.0
为你哭泣	84	1	84.0
凉薄ゆ	84	1	84.0
老杏	84	1	84.0
662程	84	1	84.0
优1阿	83	1	83.0
韩笑韩笑	83	1	83.0
itxwniaf	83	1	83.0
立花訚千...	82	1	82.0
时光不...	81	1	81.0
锦衣夜行	81	1	81.0
xccxcc123456	81	1	81.0
清歌古韵	80	1	80.0
火鸡味锅...	80	1	80.0
我的好爷...	79	1	79.0
左臂的lonely	78	1	78.0
巨婴王思...	78	1	78.0
愿简单	77	1	77.0
南谷白驹...	77	1	77.0
鸽子1221	77	1	77.0
十六岁的...	76	1	76.0
surrender312	76	1	76.0
十四松	74	1	74.0
不过是丶...	73	1	73.0
Last舞步	73	1	73.0
LionPrime	70	1	70.0
yxll	69	1	69.0
╮错觉乀	69	1	69.0
与驹共退_	68	1	68.0
鹦哥岭之...	68	1	68.0
秋天的月夜	68	1	68.0
各色各个	68	1	68.0
赤蛮奇	68	1	68.0
悲喜何若	68	1	68.0
一个帅气...	66	1	66.0
锤扁爆...	66	1	66.0
一菜13	65	1	65.0
三界血虐...	65	1	65.0
koko4	65	1	65.0
抓住那只...	64	1	64.0
天山飞雪白	64	1	64.0
上条当麻	64	1	64.0
仅存的柠...	64	1	64.0
江西师大...	64	1	64.0
简自豪heart	64	1	64.0
杜蕾斯帮威	64	1	64.0
真正吧务	63	1	63.0
闲鸥野鹭	63	1	63.0
无所谓LNL	63	1	63.0
乐观的吞...	63	1	63.0
ReDOf_D_SouL	63	1	63.0
出差的空...	62	1	62.0
长悟	61	1	61.0
盖世小鸡	61	1	61.0
阿鲁8阿西8	60	1	60.0
YYao丶丶	60	1	60.0
无那尘缘...	59	1	59.0
漂亮的回...	59	1	59.0
狗伟一生...	59	1	59.0
步非烟	59	1	59.0
天之一刺	58	1	58.0
艾希凯特琳	58	1	58.0
笑倚栏杆	57	1	57.0
甜酒不够...	57	1	57.0
松平瞳子	57	1	57.0
SKTT1烬	57	1	57.0
主菜老干妈	56	1	56.0
也许只是...	56	1	56.0
为艾为艾	56	1	56.0
tndb2131	56	1	56.0
go把自己...	56	1	56.0
竹杖芒鞋...	55	1	55.0
我本是一...	55	1	55.0
荼人君	55	1	55.0
落落不绝	55	1	55.0
恭喜ig夺...	55	1	55.0
厄齐尔的...	55	1	55.0
不免动情	55	1	55.0
爱怪盗基...	55	1	55.0
vv风掣小...	55	1	55.0
思念随风...	54	1	54.0
白羊Overton	54	1	54.0
奥度因	54	1	54.0
fremeen	54	1	54.0
figawsf	54	1	54.0
魂斗萝	53	1	53.0
ssss	53	1	53.0
这个辉辉...	52	1	52.0
天网灰灰s...	52	1	52.0
时尚时尚...	52	1	52.0
浅怼深谈	52	1	52.0
七年仔	52	1	52.0
不懂输的h...	52	1	52.0
Von艾莉卡	52	1	52.0
newface007	52	1	52.0
痛里啊给...	51	1	51.0
让三追三	51	1	51.0
梦观海	51	1	51.0
厉害了我...	51	1	51.0
Fountain指挥官	51	1	51.0
月皓兮	50	1	50.0
她说远方...	50	1	50.0
毛纺	50	1	50.0
堀北诗羽...	50	1	50.0
古国爱经	50	1	50.0
UziQAQ	50	1	50.0
茂凯无法...	49	1	49.0
咔咔	49	1	49.0
MRY71	49	1	49.0
Mini	49	1	49.0
Hwamei	49	1	49.0
邻居老杨灬	48	1	48.0
浪费	48	1	48.0
好吧15103	48	1	48.0
弋戈000	47	1	47.0
萧冷wanan_	47	1	47.0
稀饭QAQ	47	1	47.0
嗡沮涂过热	47	1	47.0
薇雨安	47	1	47.0
带猴仔	47	1	47.0
u21	47	1	47.0
l1yyp	47	1	47.0
hevdhejbsh	47	1	47.0
心中的蚊子	46	1	46.0
教主同志	46	1	46.0
赫尔德	46	1	46.0
风者王是我	46	1	46.0
媛媛你好...	45	1	45.0
忍冬957WE	45	1	45.0
梦旅人39	45	1	45.0
精不怕烫	45	1	45.0
沧古丶	45	1	45.0
枕草莓子	44	1	44.0
让我来C	44	1	44.0
旅旅退的	44	1	44.0
阿森纳范...	44	1	44.0
JI8	44	1	44.0
D调的秋天	44	1	44.0
没人爱笨...	43	1	43.0
AMs离殇	43	1	43.0
转世__又...	42	1	42.0
曲红惋霞...	42	1	42.0
拼拼拼拼	42	1	42.0
度娘没好...	42	1	42.0
爱弥留	42	1	42.0
清无丶茗	41	1	41.0
皮卡皮d路飞	41	1	41.0
欧洲球探...	41	1	41.0
刚好不好飞	41	1	41.0
淡淡无忌	41	1	41.0
查无此人...	41	1	41.0
museum	41	1	41.0
bai123011	41	1	41.0
真牛	40	1	40.0
遮那sha	40	1	40.0
夢柒打湿...	40	1	40.0
今昔__何惜	40	1	40.0
何如青山	40	1	40.0
锅吧猎人	40	1	40.0
道德帝在...	40	1	40.0
岛田泰隆	40	1	40.0
抽象图图	40	1	40.0
yutong	40	1	40.0
Summershine10	40	1	40.0
月下公子...	39	1	39.0
细水长...	39	1	39.0
拾捌连胜...	39	1	39.0
骄傲的...	39	1	39.0
花花741世界	39	1	39.0
存在cN	39	1	39.0
arizecferr	39	1	39.0
蒸気季節	38	1	38.0
鱼塘里的...	38	1	38.0
婐涷乄风魂	38	1	38.0
黑炭头	38	1	38.0
带带你滴	38	1	38.0
擦浪嘿小...	38	1	38.0
没你好果...	37	1	37.0
凌小宇不...	37	1	37.0
嘟爱坤坤	37	1	37.0
刺青铭记i...	37	1	37.0
ZoE	37	1	37.0
lysheng332	37	1	37.0
左枪手传奇	36	1	36.0
小姜琪	36	1	36.0
小家军最...	36	1	36.0
跳跃箭矢	36	1	36.0
十年春秋	36	1	36.0
神一样的...	36	1	36.0
山口太君	36	1	36.0
彷徨兎	36	1	36.0
厄运小姐	36	1	36.0
isaac6129	36	1	36.0
6604796	36	1	36.0
针震真臻	35	1	35.0
司机冰冰	35	1	35.0
似梦如诗	35	1	35.0
离丶小殇	35	1	35.0
迦南以南	35	1	35.0
好吧我记得	35	1	35.0
不装饰你...	35	1	35.0
艾灸恴琧	35	1	35.0
阿达儒雅...	35	1	35.0
FairyTale诗	35	1	35.0
Caster	35	1	35.0
醉生梦死...	34	1	34.0
伊诗塔战灵	34	1	34.0
五六	34	1	34.0
食指DE承诺	34	1	34.0
丿我是灬...	34	1	34.0
卡特背刺	34	1	34.0
寒木春华	34	1	34.0
坂上智代	34	1	34.0
白萌白雪	34	1	34.0
lidong121341	34	1	34.0
enjoy史海无涯	34	1	34.0
98黄金一代	34	1	34.0
天之降之物	33	1	33.0
生死疲劳1...	33	1	33.0
软纣	33	1	33.0
片寄涼太	33	1	33.0
节操掉一...	33	1	33.0
街景corrid	33	1	33.0
富察容...	33	1	33.0
打更人的猫	33	1	33.0
奔跑的...	33	1	33.0
rng偷冠军	33	1	33.0
拯救众生...	32	1	32.0
雲之彼端	32	1	32.0
源来我喜...	32	1	32.0
殷桃小狗...	32	1	32.0
小鼎顶顶顶	32	1	32.0
淣人	32	1	32.0
林小淅	32	1	32.0
聪明の可...	32	1	32.0
WE嘴强王者	32	1	32.0
0K_man	32	1	32.0
一袭褴褛	31	1	31.0
一群溺水...	31	1	31.0
夜I寒I影	31	1	31.0
小小鬼下士	31	1	31.0
天选之人	31	1	31.0
藐视权限...	31	1	31.0
马甲皇	31	1	31.0
落地的枫	31	1	31.0
老衲不姓hu	31	1	31.0
科比	31	1	31.0
黑鹰哈布...	31	1	31.0
渡边早季	31	1	31.0
s雨云s	31	1	31.0
Ssssss	31	1	31.0
有多少人...	30	1	30.0
一只狷子	30	1	30.0
一人吃三路	30	1	30.0
一起加油...	30	1	30.0
璇在天上	30	1	30.0
悬胡青天...	30	1	30.0
亡者之舞h...	30	1	30.0
思聪biss	30	1	30.0
上彬绘梨衣	30	1	30.0
秋月	30	1	30.0
会和一个v	30	1	30.0
独角兽	30	1	30.0
擦啊啊啊来	30	1	30.0
zl泽江苟	30	1	30.0
someone952788	30	1	30.0
B格满满	30	1	30.0
0‰的可能	30	1	30.0
追撒	29	1	29.0
装糊涂v嵩	29	1	29.0
阳光的重...	29	1	29.0
无敌小半...	29	1	29.0
破人寒	29	1	29.0
力之小确幸	29	1	29.0
浪子的离歌	29	1	29.0
虎魄凌云C...	29	1	29.0
给你一只...	29	1	29.0
丶祖跃	29	1	29.0
天无火堂	28	1	28.0
上去就是...	28	1	28.0
青菜比肉...	28	1	28.0
花椒游	28	1	28.0
飞轮啊啊	28	1	28.0
大内密探	28	1	28.0
我为adc代言	27	1	27.0
忘笑的宁	27	1	27.0
酸菜鱼	27	1	27.0
窗外雨滴...	27	1	27.0
背对疾风...	27	1	27.0
Eronga	27	1	27.0
佐仓爱里	26	1	26.0
走遍全世街z	26	1	26.0
爫灬爫	26	1	26.0
西红柿虚...	26	1	26.0
我无敌的...	26	1	26.0
我是平还...	26	1	26.0
葵溪丷	26	1	26.0
多过其实	26	1	26.0
断刀绝情	26	1	26.0
别止之约	26	1	26.0
板柳有栖	26	1	26.0
柏林墙倒...	26	1	26.0
yuanlikun	26	1	26.0
张学友66666	25	1	25.0
月黑的时候	25	1	25.0
一空城一...	25	1	25.0
耶菠萝菠...	25	1	25.0
小轩必胜...	25	1	25.0
小杰富力...	25	1	25.0
图阿鲁	25	1	25.0
天河剑派...	25	1	25.0
溱淮MoCo	25	1	25.0
泥鳅快跑啊	25	1	25.0
莫里亚蒂	25	1	25.0
九十勾蛋...	25	1	25.0
简二八	25	1	25.0
喞蠐	25	1	25.0
关羽的	25	1	25.0
豹子头林...	25	1	25.0
Star丿丶悠然	25	1	25.0
NieDou	25	1	25.0
有时右逝	24	1	24.0
一叶之秋...	24	1	24.0
鸭子鸭子...	24	1	24.0
夏日枫_灰色	24	1	24.0
洗澡一...	24	1	24.0
图样图森p0	24	1	24.0
你比从前...	24	1	24.0
旧城里的...	24	1	24.0
间歇智障...	24	1	24.0
滚...	24	1	24.0
古井贡华	24	1	24.0
村中一霸	24	1	24.0
阿文点蚊香	24	1	24.0
fkzxwzl	24	1	24.0
知食分子...	23	1	23.0
淹死的水...	23	1	23.0
梧桐	23	1	23.0
闻君辞	23	1	23.0
噬魂爱吃鱼	23	1	23.0
很久以前...	23	1	23.0
芳米	23	1	23.0
勃尔赤金_...	23	1	23.0
Zige	23	1	23.0
Qofick	23	1	23.0
皱绿	22	1	22.0
倚树听风A...	22	1	22.0
要爱学习呐	22	1	22.0
蜗失身	22	1	22.0
曲未终人...	22	1	22.0
碰我就碎	22	1	22.0
娘娘腔丶...	22	1	22.0
萌萌哒的...	22	1	22.0
两仪式	22	1	22.0
就你厉害zz	22	1	22.0
海灵顿比...	22	1	22.0
德玛亚吃j...	22	1	22.0
大了个爷w...	22	1	22.0
蠢兮兮的...	22	1	22.0
北蓉有鱼	22	1	22.0
阿育娅	22	1	22.0
ling0ts	22	1	22.0
9老陈醋	22	1	22.0
在不	21	1	21.0
有人来了...	21	1	21.0
夜碎囧	21	1	21.0
乄冔	21	1	21.0
无聊唉	21	1	21.0
平凡人平...	21	1	21.0
尼玛这什...	21	1	21.0
柯斯蒂娜	21	1	21.0
看我就迷糊	21	1	21.0
耗比	21	1	21.0
鬼才_yi	21	1	21.0
冬冬冬几	21	1	21.0
悲情阿尔皮	21	1	21.0
巴克利	21	1	21.0
hw8263139	21	1	21.0
gggg	21	1	21.0
castle继续革命	21	1	21.0
1niiiii	21	1	21.0
葬爱三少3	20	1	20.0
愿如初见...	20	1	20.0
香瓜buna	20	1	20.0
污力少男...	20	1	20.0
涂山丿红...	20	1	20.0
三姓家奴...	20	1	20.0
人生戏子...	20	1	20.0
淺似留殤丶	20	1	20.0
墨明	20	1	20.0
沫慕辰	20	1	20.0
魔力鸟三...	20	1	20.0
鹿鸣	20	1	20.0
咳咳咳643	20	1	20.0
霍甲醛	20	1	20.0
带带烛魔...	20	1	20.0
串中串中串	20	1	20.0
曾是惊鸿...	20	1	20.0
阿尼妹a	20	1	20.0
这湖莲花	19	1	19.0
扎针狂魔...	19	1	19.0
酉良智造	19	1	19.0
一枪8开	19	1	19.0
雅罗轻羽	19	1	19.0
相公等我哦	19	1	19.0
努力的未...	19	1	19.0
南溟羽鲲	19	1	19.0
迷途的野狗	19	1	19.0
老劉醒	19	1	19.0
惊落红枫	19	1	19.0
今天雨小	19	1	19.0
杰克辣舞	19	1	19.0
焦座仁	19	1	19.0
功名cc	19	1	19.0
飞吧坡璃	19	1	19.0
lucrr	19	1	19.0
HuiBInaa	19	1	19.0
Asan	19	1	19.0
a718689242	19	1	19.0
1阿拉让1	19	1	19.0
最爱打人...	18	1	18.0
陨星的梦	18	1	18.0
小Y	18	1	18.0
袭胸魔王...	18	1	18.0
乄Soul镜花水月	18	1	18.0
舔某人	18	1	18.0
天气好么...	18	1	18.0
秋意深浓	18	1	18.0
气象台说...	18	1	18.0
空空伊	18	1	18.0
柯南_小白	18	1	18.0
就想出气口	18	1	18.0
就是那个...	18	1	18.0
杰里柯...	18	1	18.0
风中之烛TF	18	1	18.0
百年_城	18	1	18.0
Van樣	18	1	18.0
TZT飞常燥	18	1	18.0
Romantic丶浅笑	18	1	18.0
nini000aaaa	18	1	18.0
Liu年静好	18	1	18.0
愉快的狗...	17	1	17.0
有偿	17	1	17.0
忧郁的山狗	17	1	17.0
永远的兔...	17	1	17.0
夜雨声烦	17	1	17.0
夜雨莫沁人	17	1	17.0
小嘤雄	17	1	17.0
速素回答	17	1	17.0
手冲中文	17	1	17.0
乐观的大...	17	1	17.0
困了多好	17	1	17.0
快乐一点...	17	1	17.0
扛大刀的...	17	1	17.0
绝会死	17	1	17.0
纪念离去...	17	1	17.0
火柴天堂车	17	1	17.0
幻夜小博	17	1	17.0
冬天的车...	17	1	17.0
大文豪2019	17	1	17.0
大白在身...	17	1	17.0
雏月加代i	17	1	17.0
肮脏的蠢...	17	1	17.0
yaoruide	17	1	17.0
wuqiannianga	17	1	17.0
shang77133	17	1	17.0
pptkami	17	1	17.0
LchMh	17	1	17.0
hun3480	17	1	17.0
hhhaaa	17	1	17.0
dying君	17	1	17.0
canada电鳗	17	1	17.0
Armageddon_影	17	1	17.0
呀哇哈...	16	1	16.0
续某人	16	1	16.0
四宫辉...	16	1	16.0
仁淀	16	1	16.0
那颗大叔...	16	1	16.0
迷失于这...	16	1	16.0
铃无音音	16	1	16.0
林林林	16	1	16.0
凯旋	16	1	16.0
卡不卡	16	1	16.0
剑落惊风...	16	1	16.0
机智聪明...	16	1	16.0
嗨嗨嗨嗨...	16	1	16.0
梵蒂冈的...	16	1	16.0
单锋老祖...	16	1	16.0
别玩卡莎...	16	1	16.0
